{'m_unitTagIndex': 584, 'm_unitTagRecycle': 4, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 20986, '_bits': 120, 'time': 15.614583333333336}
{'m_unitTagIndex': 620, 'm_unitTagRecycle': 3, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 20992, '_bits': 120, 'time': 15.61904761904762}
{'m_unitTagIndex': 291, 'm_unitTagRecycle': 20, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 21185, '_bits': 120, 'time': 15.762648809523812}
{'m_unitTagIndex': 612, 'm_unitTagRecycle': 12, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 22287, '_bits': 120, 'time': 16.58258928571429}
{'m_unitTagIndex': 356, 'm_unitTagRecycle': 7, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 22300, '_bits': 120, 'time': 16.592261904761905}
{'m_unitTagIndex': 551, 'm_unitTagRecycle': 10, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 22305, '_bits': 120, 'time': 16.595982142857146}
{'m_unitTagIndex': 361, 'm_unitTagRecycle': 11, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 22309, '_bits': 120, 'time': 16.598958333333336}
{'m_unitTagIndex': 191, 'm_unitTagRecycle': 20, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 22348, '_bits': 120, 'time': 16.62797619047619}
{'m_unitTagIndex': 304, 'm_unitTagRecycle': 13, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 22640, '_bits': 120, 'time': 16.845238095238095}
{'m_unitTagIndex': 416, 'm_unitTagRecycle': 4, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 22680, '_bits': 120, 'time': 16.875000000000004}
{'m_unitTagIndex': 551, 'm_unitTagRecycle': 38, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 24453, '_bits': 120, 'time': 18.19419642857143}
{'m_unitTagIndex': 453, 'm_unitTagRecycle': 31, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 24501, '_bits': 120, 'time': 18.229910714285715}
{'m_unitTagIndex': 152, 'm_unitTagRecycle': 8, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 24514, '_bits': 120, 'time': 18.239583333333332}
{'m_unitTagIndex': 500, 'm_unitTagRecycle': 15, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 24629, '_bits': 120, 'time': 18.32514880952381}
{'m_unitTagIndex': 391, 'm_unitTagRecycle': 7, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 24662, '_bits': 120, 'time': 18.349702380952383}
{'m_unitTagIndex': 493, 'm_unitTagRecycle': 12, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 24675, '_bits': 120, 'time': 18.359375}
{'m_unitTagIndex': 322, 'm_unitTagRecycle': 79, '_event': 'NNet.Replay.Tracker.SUnitDoneEvent', '_eventid': 7, '_gameloop': 24893, '_bits': 128, 'time': 18.521577380952383}
